"","eventID","higherGeography","verbatimLocality","site","locality","year","eventDate","minimumDepthinMeters","maximumDepthinMeters","samplingProtocol","samplingEffort","sampleSizeValue","decimalLongitude","decimalLatitude","geodeticDatum","Country","countryCode"
"94","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_2010_4328","BrazilianCoast","portinho_norte","abrolhos","portinho_norte",2010,2010-03-04,4,4,"underwater visual survey - 20 x 2m",1,40,-38.69777778,-17.96138889,"decimal degrees","Brazil","BR"
"95","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_2010_4329","BrazilianCoast","portinho_norte","abrolhos","portinho_norte",2010,2010-03-04,1.5,1.5,"underwater visual survey - 20 x 2m",1,40,-38.69777778,-17.96138889,"decimal degrees","Brazil","BR"
"96","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_2010_4330","BrazilianCoast","portinho_norte","abrolhos","portinho_norte",2010,2010-03-04,5,5,"underwater visual survey - 20 x 2m",1,40,-38.69777778,-17.96138889,"decimal degrees","Brazil","BR"
"97","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_2010_4333","BrazilianCoast","portinho_norte","abrolhos","portinho_norte",2010,2010-03-04,1.5,1.5,"underwater visual survey - 20 x 2m",1,40,-38.69777778,-17.96138889,"decimal degrees","Brazil","BR"
"98","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_2010_4334","BrazilianCoast","portinho_norte","abrolhos","portinho_norte",2010,2010-03-04,1.5,1.5,"underwater visual survey - 20 x 2m",1,40,-38.69777778,-17.96138889,"decimal degrees","Brazil","BR"
"99","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_2010_4335","BrazilianCoast","portinho_norte","abrolhos","portinho_norte",2010,2010-03-04,5,5,"underwater visual survey - 20 x 2m",1,40,-38.69777778,-17.96138889,"decimal degrees","Brazil","BR"
"100","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_2010_4336","BrazilianCoast","portinho_norte","abrolhos","portinho_norte",2010,2010-03-04,5,5,"underwater visual survey - 20 x 2m",1,40,-38.69777778,-17.96138889,"decimal degrees","Brazil","BR"
"101","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_2010_4337","BrazilianCoast","portinho_norte","abrolhos","portinho_norte",2010,2010-03-06,6,6,"underwater visual survey - 20 x 2m",1,40,-38.69777778,-17.96138889,"decimal degrees","Brazil","BR"
"102","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_2010_4338","BrazilianCoast","portinho_norte","abrolhos","portinho_norte",2010,2010-03-06,6,6,"underwater visual survey - 20 x 2m",1,40,-38.69777778,-17.96138889,"decimal degrees","Brazil","BR"
"103","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_2010_4339","BrazilianCoast","portinho_norte","abrolhos","portinho_norte",2010,2010-03-06,4,4,"underwater visual survey - 20 x 2m",1,40,-38.69777778,-17.96138889,"decimal degrees","Brazil","BR"
"104","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_2010_4340","BrazilianCoast","portinho_norte","abrolhos","portinho_norte",2010,2010-03-06,6,6,"underwater visual survey - 20 x 2m",1,40,-38.69777778,-17.96138889,"decimal degrees","Brazil","BR"
"105","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_2010_4341","BrazilianCoast","portinho_norte","abrolhos","portinho_norte",2010,2010-03-06,3,3,"underwater visual survey - 20 x 2m",1,40,-38.69777778,-17.96138889,"decimal degrees","Brazil","BR"
"106","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_2010_4342","BrazilianCoast","portinho_norte","abrolhos","portinho_norte",2010,2010-03-04,4.5,4.5,"underwater visual survey - 20 x 2m",1,40,-38.69777778,-17.96138889,"decimal degrees","Brazil","BR"
"107","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_2010_4345","BrazilianCoast","portinho_norte","abrolhos","portinho_norte",2010,2010-03-04,5,5,"underwater visual survey - 20 x 2m",1,40,-38.69777778,-17.96138889,"decimal degrees","Brazil","BR"
"108","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_2010_4346","BrazilianCoast","portinho_norte","abrolhos","portinho_norte",2010,2010-03-04,4,4,"underwater visual survey - 20 x 2m",1,40,-38.69777778,-17.96138889,"decimal degrees","Brazil","BR"
"109","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_2010_4347","BrazilianCoast","portinho_norte","abrolhos","portinho_norte",2010,2010-03-04,2,2,"underwater visual survey - 20 x 2m",1,40,-38.69777778,-17.96138889,"decimal degrees","Brazil","BR"
"110","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_2010_4348","BrazilianCoast","portinho_norte","abrolhos","portinho_norte",2010,2010-03-04,3,3,"underwater visual survey - 20 x 2m",1,40,-38.69777778,-17.96138889,"decimal degrees","Brazil","BR"
"111","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_2010_4349","BrazilianCoast","portinho_norte","abrolhos","portinho_norte",2010,2010-03-04,4,4,"underwater visual survey - 20 x 2m",1,40,-38.69777778,-17.96138889,"decimal degrees","Brazil","BR"
"112","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_2010_4350","BrazilianCoast","portinho_norte","abrolhos","portinho_norte",2010,2010-03-04,4.5,4.5,"underwater visual survey - 20 x 2m",1,40,-38.69777778,-17.96138889,"decimal degrees","Brazil","BR"
"113","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_2010_4351","BrazilianCoast","portinho_norte","abrolhos","portinho_norte",2010,2010-03-04,4,4,"underwater visual survey - 20 x 2m",1,40,-38.69777778,-17.96138889,"decimal degrees","Brazil","BR"
"114","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_2010_4352","BrazilianCoast","portinho_norte","abrolhos","portinho_norte",2010,2010-03-06,4,4,"underwater visual survey - 20 x 2m",1,40,-38.69777778,-17.96138889,"decimal degrees","Brazil","BR"
"115","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_2010_4353","BrazilianCoast","portinho_norte","abrolhos","portinho_norte",2010,2010-03-06,3,3,"underwater visual survey - 20 x 2m",1,40,-38.69777778,-17.96138889,"decimal degrees","Brazil","BR"
"116","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_2010_4354","BrazilianCoast","portinho_norte","abrolhos","portinho_norte",2010,2010-03-06,4.5,4.5,"underwater visual survey - 20 x 2m",1,40,-38.69777778,-17.96138889,"decimal degrees","Brazil","BR"
"117","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_2010_4357","BrazilianCoast","portinho_norte","abrolhos","portinho_norte",2010,2010-03-06,3,3,"underwater visual survey - 20 x 2m",1,40,-38.69777778,-17.96138889,"decimal degrees","Brazil","BR"
"118","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_2010_4358","BrazilianCoast","portinho_norte","abrolhos","portinho_norte",2010,2010-03-06,5,5,"underwater visual survey - 20 x 2m",1,40,-38.69777778,-17.96138889,"decimal degrees","Brazil","BR"
"119","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_2010_4359","BrazilianCoast","portinho_norte","abrolhos","portinho_norte",2010,2010-03-04,5,5,"underwater visual survey - 20 x 2m",1,40,-38.69777778,-17.96138889,"decimal degrees","Brazil","BR"
"120","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_2010_4360","BrazilianCoast","portinho_norte","abrolhos","portinho_norte",2010,2010-03-04,5,5,"underwater visual survey - 20 x 2m",1,40,-38.69777778,-17.96138889,"decimal degrees","Brazil","BR"
"121","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_2010_4361","BrazilianCoast","portinho_norte","abrolhos","portinho_norte",2010,2010-03-04,5,5,"underwater visual survey - 20 x 2m",1,40,-38.69777778,-17.96138889,"decimal degrees","Brazil","BR"
"122","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_2010_4362","BrazilianCoast","portinho_norte","abrolhos","portinho_norte",2010,2010-03-04,6,6,"underwater visual survey - 20 x 2m",1,40,-38.69777778,-17.96138889,"decimal degrees","Brazil","BR"
"123","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_2010_4363","BrazilianCoast","portinho_norte","abrolhos","portinho_norte",2010,2010-03-04,3,3,"underwater visual survey - 20 x 2m",1,40,-38.69777778,-17.96138889,"decimal degrees","Brazil","BR"
"124","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_2010_4364","BrazilianCoast","portinho_norte","abrolhos","portinho_norte",2010,2010-03-04,3,3,"underwater visual survey - 20 x 2m",1,40,-38.69777778,-17.96138889,"decimal degrees","Brazil","BR"
"125","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_2010_4365","BrazilianCoast","portinho_norte","abrolhos","portinho_norte",2010,2010-03-04,6,6,"underwater visual survey - 20 x 2m",1,40,-38.69777778,-17.96138889,"decimal degrees","Brazil","BR"
"126","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_2010_4366","BrazilianCoast","portinho_norte","abrolhos","portinho_norte",2010,2010-03-04,3,3,"underwater visual survey - 20 x 2m",1,40,-38.69777778,-17.96138889,"decimal degrees","Brazil","BR"
"127","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_2010_4369","BrazilianCoast","portinho_norte","abrolhos","portinho_norte",2010,2010-03-04,6,6,"underwater visual survey - 20 x 2m",1,40,-38.69777778,-17.96138889,"decimal degrees","Brazil","BR"
"128","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_recife_2014_5298","BrazilianCoast","portinho_norte_recife","abrolhos","portinho_norte_recife",2014,NA,3,3,"underwater visual survey - 20 x 2m",1,40,-38.693641,-17.963787,"decimal degrees","Brazil","BR"
"129","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_recife_2014_5299","BrazilianCoast","portinho_norte_recife","abrolhos","portinho_norte_recife",2014,NA,5,5,"underwater visual survey - 20 x 2m",1,40,-38.693641,-17.963787,"decimal degrees","Brazil","BR"
"130","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_recife_2014_5300","BrazilianCoast","portinho_norte_recife","abrolhos","portinho_norte_recife",2014,NA,3,3,"underwater visual survey - 20 x 2m",1,40,-38.693641,-17.963787,"decimal degrees","Brazil","BR"
"131","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_recife_2014_5301","BrazilianCoast","portinho_norte_recife","abrolhos","portinho_norte_recife",2014,NA,3,3,"underwater visual survey - 20 x 2m",1,40,-38.693641,-17.963787,"decimal degrees","Brazil","BR"
"132","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_recife_2014_5302","BrazilianCoast","portinho_norte_recife","abrolhos","portinho_norte_recife",2014,NA,2,2,"underwater visual survey - 20 x 2m",1,40,-38.693641,-17.963787,"decimal degrees","Brazil","BR"
"133","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_recife_2014_5303","BrazilianCoast","portinho_norte_recife","abrolhos","portinho_norte_recife",2014,NA,2,2,"underwater visual survey - 20 x 2m",1,40,-38.693641,-17.963787,"decimal degrees","Brazil","BR"
"134","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_recife_2014_5304","BrazilianCoast","portinho_norte_recife","abrolhos","portinho_norte_recife",2014,NA,2,2,"underwater visual survey - 20 x 2m",1,40,-38.693641,-17.963787,"decimal degrees","Brazil","BR"
"135","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_recife_2014_5305","BrazilianCoast","portinho_norte_recife","abrolhos","portinho_norte_recife",2014,NA,2,2,"underwater visual survey - 20 x 2m",1,40,-38.693641,-17.963787,"decimal degrees","Brazil","BR"
"136","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_recife_2014_5306","BrazilianCoast","portinho_norte_recife","abrolhos","portinho_norte_recife",2014,NA,3,3,"underwater visual survey - 20 x 2m",1,40,-38.693641,-17.963787,"decimal degrees","Brazil","BR"
"137","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_norte_recife_2014_5307","BrazilianCoast","portinho_norte_recife","abrolhos","portinho_norte_recife",2014,NA,3,3,"underwater visual survey - 20 x 2m",1,40,-38.693641,-17.963787,"decimal degrees","Brazil","BR"
"138","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_sul_2014_5308","BrazilianCoast","portinho_sul","abrolhos","portinho_sul",2014,NA,4,4,"underwater visual survey - 20 x 2m",1,40,-38.697821,-17.965016,"decimal degrees","Brazil","BR"
"139","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_sul_2014_5309","BrazilianCoast","portinho_sul","abrolhos","portinho_sul",2014,NA,3,3,"underwater visual survey - 20 x 2m",1,40,-38.697821,-17.965016,"decimal degrees","Brazil","BR"
"140","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_sul_2014_5310","BrazilianCoast","portinho_sul","abrolhos","portinho_sul",2014,NA,3,3,"underwater visual survey - 20 x 2m",1,40,-38.697821,-17.965016,"decimal degrees","Brazil","BR"
"141","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_sul_2014_5311","BrazilianCoast","portinho_sul","abrolhos","portinho_sul",2014,NA,1,1,"underwater visual survey - 20 x 2m",1,40,-38.697821,-17.965016,"decimal degrees","Brazil","BR"
"142","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_sul_2014_5312","BrazilianCoast","portinho_sul","abrolhos","portinho_sul",2014,NA,2,2,"underwater visual survey - 20 x 2m",1,40,-38.697821,-17.965016,"decimal degrees","Brazil","BR"
"143","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_sul_2014_5313","BrazilianCoast","portinho_sul","abrolhos","portinho_sul",2014,NA,2,2,"underwater visual survey - 20 x 2m",1,40,-38.697821,-17.965016,"decimal degrees","Brazil","BR"
"144","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_sul_2014_5314","BrazilianCoast","portinho_sul","abrolhos","portinho_sul",2014,NA,2,2,"underwater visual survey - 20 x 2m",1,40,-38.697821,-17.965016,"decimal degrees","Brazil","BR"
"145","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_sul_2014_5315","BrazilianCoast","portinho_sul","abrolhos","portinho_sul",2014,NA,5,5,"underwater visual survey - 20 x 2m",1,40,-38.697821,-17.965016,"decimal degrees","Brazil","BR"
"146","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_sul_2014_5316","BrazilianCoast","portinho_sul","abrolhos","portinho_sul",2014,NA,2,2,"underwater visual survey - 20 x 2m",1,40,-38.697821,-17.965016,"decimal degrees","Brazil","BR"
"147","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_portinho_sul_2014_5317","BrazilianCoast","portinho_sul","abrolhos","portinho_sul",2014,NA,1,1,"underwater visual survey - 20 x 2m",1,40,-38.697821,-17.965016,"decimal degrees","Brazil","BR"
"148","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_siriba_2010_4370","BrazilianCoast","siriba","abrolhos","siriba",2010,2010-03-03,5,5,"underwater visual survey - 20 x 2m",1,40,-38.71583333,-17.97055556,"decimal degrees","Brazil","BR"
"149","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_siriba_2010_4371","BrazilianCoast","siriba","abrolhos","siriba",2010,2010-03-03,5,5,"underwater visual survey - 20 x 2m",1,40,-38.71583333,-17.97055556,"decimal degrees","Brazil","BR"
"150","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_siriba_2010_4372","BrazilianCoast","siriba","abrolhos","siriba",2010,2010-03-03,5,5,"underwater visual survey - 20 x 2m",1,40,-38.71583333,-17.97055556,"decimal degrees","Brazil","BR"
"151","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_siriba_2010_4373","BrazilianCoast","siriba","abrolhos","siriba",2010,2010-03-03,5,5,"underwater visual survey - 20 x 2m",1,40,-38.71583333,-17.97055556,"decimal degrees","Brazil","BR"
"152","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_siriba_2010_4374","BrazilianCoast","siriba","abrolhos","siriba",2010,2010-03-03,5,5,"underwater visual survey - 20 x 2m",1,40,-38.71583333,-17.97055556,"decimal degrees","Brazil","BR"
"153","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_siriba_2010_4375","BrazilianCoast","siriba","abrolhos","siriba",2010,2010-03-03,5,5,"underwater visual survey - 20 x 2m",1,40,-38.71583333,-17.97055556,"decimal degrees","Brazil","BR"
"154","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_siriba_2010_4376","BrazilianCoast","siriba","abrolhos","siriba",2010,2010-03-03,5,5,"underwater visual survey - 20 x 2m",1,40,-38.71583333,-17.97055556,"decimal degrees","Brazil","BR"
"155","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_siriba_2010_4377","BrazilianCoast","siriba","abrolhos","siriba",2010,2010-03-03,5,5,"underwater visual survey - 20 x 2m",1,40,-38.71583333,-17.97055556,"decimal degrees","Brazil","BR"
"156","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_siriba_2010_4378","BrazilianCoast","siriba","abrolhos","siriba",2010,2010-03-03,5,5,"underwater visual survey - 20 x 2m",1,40,-38.71583333,-17.97055556,"decimal degrees","Brazil","BR"
"157","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_siriba_2010_4381","BrazilianCoast","siriba","abrolhos","siriba",2010,2010-03-03,5,5,"underwater visual survey - 20 x 2m",1,40,-38.71583333,-17.97055556,"decimal degrees","Brazil","BR"
"158","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_siriba_2010_4382","BrazilianCoast","siriba","abrolhos","siriba",2010,2010-03-03,5,5,"underwater visual survey - 20 x 2m",1,40,-38.71583333,-17.97055556,"decimal degrees","Brazil","BR"
"159","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_siriba_2010_4383","BrazilianCoast","siriba","abrolhos","siriba",2010,2010-03-03,5,5,"underwater visual survey - 20 x 2m",1,40,-38.71583333,-17.97055556,"decimal degrees","Brazil","BR"
"160","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_siriba_2010_4384","BrazilianCoast","siriba","abrolhos","siriba",2010,2010-03-03,5,5,"underwater visual survey - 20 x 2m",1,40,-38.71583333,-17.97055556,"decimal degrees","Brazil","BR"
"161","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_siriba_2010_4385","BrazilianCoast","siriba","abrolhos","siriba",2010,2010-03-03,5,5,"underwater visual survey - 20 x 2m",1,40,-38.71583333,-17.97055556,"decimal degrees","Brazil","BR"
"162","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_siriba_2010_4386","BrazilianCoast","siriba","abrolhos","siriba",2010,2010-03-03,5,5,"underwater visual survey - 20 x 2m",1,40,-38.71583333,-17.97055556,"decimal degrees","Brazil","BR"
"163","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_siriba_2010_4387","BrazilianCoast","siriba","abrolhos","siriba",2010,2010-03-03,5,5,"underwater visual survey - 20 x 2m",1,40,-38.71583333,-17.97055556,"decimal degrees","Brazil","BR"
"164","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_siriba_2010_4388","BrazilianCoast","siriba","abrolhos","siriba",2010,2010-03-03,5,5,"underwater visual survey - 20 x 2m",1,40,-38.71583333,-17.97055556,"decimal degrees","Brazil","BR"
"165","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_siriba_2010_4389","BrazilianCoast","siriba","abrolhos","siriba",2010,2010-03-03,5,5,"underwater visual survey - 20 x 2m",1,40,-38.71583333,-17.97055556,"decimal degrees","Brazil","BR"
"166","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_siriba_2010_4390","BrazilianCoast","siriba","abrolhos","siriba",2010,2010-03-03,5,5,"underwater visual survey - 20 x 2m",1,40,-38.71583333,-17.97055556,"decimal degrees","Brazil","BR"
"167","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_siriba_2010_4393","BrazilianCoast","siriba","abrolhos","siriba",2010,2010-03-03,5,5,"underwater visual survey - 20 x 2m",1,40,-38.71583333,-17.97055556,"decimal degrees","Brazil","BR"
"168","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_siriba_2010_4394","BrazilianCoast","siriba","abrolhos","siriba",2010,2010-03-05,8,8,"underwater visual survey - 20 x 2m",1,40,-38.71583333,-17.97055556,"decimal degrees","Brazil","BR"
"169","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_siriba_2010_4395","BrazilianCoast","siriba","abrolhos","siriba",2010,2010-03-05,8,8,"underwater visual survey - 20 x 2m",1,40,-38.71583333,-17.97055556,"decimal degrees","Brazil","BR"
"170","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_siriba_2010_4396","BrazilianCoast","siriba","abrolhos","siriba",2010,2010-03-05,8,8,"underwater visual survey - 20 x 2m",1,40,-38.71583333,-17.97055556,"decimal degrees","Brazil","BR"
"171","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_siriba_2010_4397","BrazilianCoast","siriba","abrolhos","siriba",2010,2010-03-05,4,4,"underwater visual survey - 20 x 2m",1,40,-38.71583333,-17.97055556,"decimal degrees","Brazil","BR"
"172","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_siriba_2010_4398","BrazilianCoast","siriba","abrolhos","siriba",2010,2010-03-05,4,4,"underwater visual survey - 20 x 2m",1,40,-38.71583333,-17.97055556,"decimal degrees","Brazil","BR"
"173","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_siriba_2010_4399","BrazilianCoast","siriba","abrolhos","siriba",2010,2010-03-05,4,4,"underwater visual survey - 20 x 2m",1,40,-38.71583333,-17.97055556,"decimal degrees","Brazil","BR"
"174","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_siriba_2010_4400","BrazilianCoast","siriba","abrolhos","siriba",2010,2010-03-03,2,2,"underwater visual survey - 20 x 2m",1,40,-38.71583333,-17.97055556,"decimal degrees","Brazil","BR"
"175","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_siriba_2010_4401","BrazilianCoast","siriba","abrolhos","siriba",2010,2010-03-03,3,3,"underwater visual survey - 20 x 2m",1,40,-38.71583333,-17.97055556,"decimal degrees","Brazil","BR"
"176","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:abrolhos_siriba_2010_4402","BrazilianCoast","siriba","abrolhos","siriba",2010,2010-03-03,3,3,"underwater visual survey - 20 x 2m",1,40,-38.71583333,-17.97055556,"decimal degrees","Brazil","BR"
